id,caption,createur,idInterpretation_id
13008,"I like the way the sky is painted and the colors are bright and vibrant",t5_1,4796
13009,"I like the colors and the way the sky is painted",t5_2,4796
13010,"it's nice the way the skyscraper is painted&BROWN#TAN#TAN#GREY#DARKGREY",FST,4796
13011,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,4797
13012,"Do not know what I am looking at but it looks like a black and white photo",bart_2,4797
13013,"I am not sure what is going on here but it makes me feel confused",t5_1,4797
13014,"I am confused by this painting because it looks like a bunch of people in the picture",t5_2,4797
13015,"i'm confused about this artwork",FST,4797
13016,"Woman looks like she is playing with her dog",bart_1,4798
13017,"Love the colors and the detail in the flowers is amazing",bart_2,4798
13018,"I love the way the colors are painted",t5_1,4798
13019,"I love the colors and the way they are painted",t5_2,4798
13020,"how the butterfly is looking&GREY#LIGHTGREY#GREY#DARKGREY#DARKGREY amazing",FST,4798
13021,"Animals are enjoying themselves in the field",bart_1,4799
13022,"Love the colors and the animals in this painting",bart_2,4799
13023,"I like the way the colors are painted and the animals look very realistic",t5_1,4799
13024,"I like the colors and the way the horses are painted",t5_2,4799
13025,"the way the cattle is looking&GREY#LIGHTGREY#GREY#DARKGREY#BROWN makes me happy",FST,4799
13026,"Painting makes me feel confused because I do not know what it is supposed to be",bart_1,4800
13027,"Am curious as to what the artist was trying to convey with this painting",bart_2,4800
13028,"I am not sure what is going on here but it looks like a painting of a tree",t5_1,4800
13029,"I am not sure what this painting is supposed to be",t5_2,4800
13030,"i don't get what the artist wanted to say here",FST,4800
13031,"Scene is calming and the colors are soothing",bart_1,4801
13032,"Like the way the artist used shadows to create a sense of depth in this painting",bart_2,4801
13033,"I like the way the colors are painted",t5_1,4801
13034,"I like the way the colors are blended together",t5_2,4801
13035,"the way the wardrobe is looking&DARKGREY#DARKGREY#GREY#BLACK#GREY pleasing",FST,4801
13036,"Painting is very detailed and I like the contrast between the white horse and the rest of the image",bart_1,4802
13037,"Love the detail in the drawing and the colors are amazing",bart_2,4802
13038,"I love the way the animals are drawn",t5_1,4802
13039,"I love the colors and the way the artist painted this painting",t5_2,4802
13040,"i love the way the bear is painted&LIGHTGREY#DARKGREY#GREY#DARKGREY#GREY",FST,4802
13041,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,4803
13042,"Do not know what I am looking at it is just weird and confusing",bart_2,4803
13043,"I am not sure what is going on here but it looks like a bunch of snakes",t5_1,4803
13044,"I am not sure what this is supposed to be",t5_2,4803
13045,"i'm confused about this artwork",FST,4803
13046,"Painting makes me feel confused because I do not know what it is supposed to be",bart_1,4804
13047,"Am disappointed by the lack of details in the trees and leaves",bart_2,4804
13048,"I am not sure what is going on here but it looks like a painting of a tree",t5_1,4804
13049,"I am confused by this painting because it looks like a tree in the middle of nowhere",t5_2,4804
13050,"i'm confused about this artwork",FST,4804
13051,"People are gathered together to watch the animals play with each other",bart_1,4805
13052,"Am amazed by the way the artist was able to capture the movement of the horse and rider",bart_2,4805
13053,"I love the way the people are dressed up in black and white",t5_1,4805
13054,"I love the detail in the painting and how it looks like a photo",t5_2,4805
13055,"the way the woman is looking&GREY#GREY#DARKGREY#LIGHTGREY#BROWN is amazing",FST,4805
13056,"Painting makes me feel confused because I do not know what the picture is trying to convey",bart_1,4806
13057,"Am curious as to what is going on in this painting it looks like a mountain and I want to know what it is supposed to be",bart_2,4806
13058,"I am not sure what is going on here but it looks like a painting of a tree",t5_1,4806
13059,"I am confused by this painting because it looks like a bunch of random shapes",t5_2,4806
13060,"the artwork is somewhat interesting",FST,4806
13061,"Man looks like he is being tortured by a demon",bart_1,4807
13062,"Looks like a ghost and I feel fear for the people who may be dead",bart_2,4807
13063,"I am not sure what is going on here but it looks like a monster",t5_1,4807
13064,"I feel fear because it looks like a monster",t5_2,4807
13065,"i'm scared because of the way the chimpanzee is looking&DARKGREY#DARKGREY#DARKGREY#GREY#DARKGREY",FST,4807
13066,"Painting is very detailed and I like the contrast between the reds and blues",bart_1,4808
13067,"Am amazed by the way the artist was able to capture the movement of the horse and rider",bart_2,4808
13068,"I love the way the colors are painted",t5_1,4808
13069,"I love the way the artist painted the painting and how it looks like a picture",t5_2,4808
13070,"how the plate is looking&LIGHTGREY#GREY#TAN#DARKGREY#DARKGREY makes me amazed",FST,4808
13071,"Black and white painting looks like a scary place to be",bart_1,4809
13072,"Looks like a ghost and I fear for the people in this painting",bart_2,4809
13073,"I am not sure what is going on here but it looks like a ghost",t5_1,4809
13074,"I am afraid that the man is going to kill someone",t5_2,4809
13075,"&DARKGREY#DARKGREY#GREY#GREY#DARKGREY scary",FST,4809
13076,"Painting is very detailed and the colors are so bright it makes me feel happy",bart_1,4810
13077,"Love the use of colors and shapes in this painting",bart_2,4810
13078,"I love the way the colors are painted",t5_1,4810
13079,"I love the colors and shapes in this painting",t5_2,4810
13080,"how the telephone is painted&GREY#GREY#DARKGREY#LIGHTGREY#GREY makes me amazed",FST,4810
13081,"Black and white painting of a demon with an evil face is scary",bart_1,4811
13082,"Looks like a ghost and I fear for the people in this painting",bart_2,4811
13083,"I am not sure what is going on here but it looks like a monster",t5_1,4811
13084,"I am afraid that the man is going to kill someone",t5_2,4811
13085,"how the butterfly is painted&GREY#DARKGREY#DARKGREY#GREY#DARKGREY is creepy",FST,4811
13086,"Colors and shapes are very interesting to look at",bart_1,4812
13087,"Love the colors and the pattern on the white background",bart_2,4812
13088,"I like the way the colors are drawn",t5_1,4812
13089,"I love the colors and shapes in this painting",t5_2,4812
13090,"how the plate is looking&LIGHTGREY#LIGHTGREY#GREY#TAN#GREY makes me in awe",FST,4812
13091,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,4813
13092,"Am disappointed by the lack of details in the drawing and the lack to detail on the face",bart_2,4813
13093,"I am not sure what is going on here but it looks like a painting of a man and a woman",t5_1,4813
13094,"I am not sure what this painting is supposed to be",t5_2,4813
13095,"i'm confused about this artwork",FST,4813
13096,"Horse looks like it is about to hurt someone",bart_1,4814
13097,"Looks like a ghost and I feel fear for the people who may be dead",bart_2,4814
13098,"I am not sure what is going on here but it looks like a monster in the background",t5_1,4814
13099,"I feel fear because it looks like a monster is about to kill someone",t5_2,4814
13100,"it's scary the way the dinosaur is looking&GREY#DARKGREY#LIGHTGREY#DARKGREY#DARKGREY",FST,4814
13101,"Woman looks like she is in pain and the man on the left seems to be trying to help her",bart_1,4815
13102,"Looks like a ghost and I feel fear for the people in this painting",bart_2,4815
13103,"I am not sure what is going on here but it looks like a ghost",t5_1,4815
13104,"I am afraid that the people in the painting are going to kill someone",t5_2,4815
13105,"the way the plate is painted&DARKGREY#LIGHTGREY#GREY#GREY#DARKGREY is scary",FST,4815
13106,"Horse looks like it is about to hurt someone",bart_1,4816
13107,"Looks like a ghost and I feel fear for the people in this painting",bart_2,4816
13108,"I am not sure what is going on here but it looks like a monster in the background",t5_1,4816
13109,"I feel fear because it looks like the horse is about to attack",t5_2,4816
13110,"the way the cattle is looking&GREY#DARKGREY#GREY#GREY#DARKGREY scary",FST,4816
13111,"Colors are calming and relaxing",bart_1,4817
13112,"Love the colors and the patterns on the floor",bart_2,4817
13113,"I like the way the colors are painted",t5_1,4817
13114,"I like the colors and the way they blend together",t5_2,4817
13115,"it's nice how the wardrobe is painted&LIGHTGREY#TAN#DARKGREY#BROWN#DARKGREY",FST,4817
13116,"Painting is very detailed and I like the contrast between the white flowers and the rest of the image",bart_1,4818
13117,"Love the colors and the way they are painted",bart_2,4818
13118,"I like the way the colors are drawn and the man looks very realistic",t5_1,4818
13119,"I like the way the artist painted the painting",t5_2,4818
13120,"&WHITE#DARKGREY#GREY#GREY#NAVY amazing",FST,4818
13121,"Colors are calming and the scene is peaceful",bart_1,4819
13122,"Love the colors and the way they are painted it is very peaceful",bart_2,4819
13123,"I like the way the man is holding his horse and it looks like he is enjoying himself",t5_1,4819
13124,"I like the way the man is standing in front of the wagon",t5_2,4819
13125,"how the pickup truck is painted&TAN#TAN#BEIGE#DARKGREY#GREY pleasing",FST,4819
13126,"Scene is peaceful and relaxing the colors are calming",bart_1,4820
13127,"Love the way the trees are painted it is very peaceful",bart_2,4820
13128,"I like the way the colors are painted",t5_1,4820
13129,"I like the colors and the way the trees are painted",t5_2,4820
13130,"the way the oak tree is looking&LIGHTGREY#GREY#GREY#LIGHTGREY#DARKGREY makes me happy",FST,4820
13131,"Black and white painting of a bird with wings on it looks like it is in pain",bart_1,4821
13132,"Looks like a ghost and I fear for the people in this painting",bart_2,4821
13133,"I am not sure what is going on here but it looks like a ghost",t5_1,4821
13134,"I am afraid that the man is going to kill someone",t5_2,4821
13135,"how the mouse is painted&LIGHTGREY#GREY#GREY#DARKGREY#DARKGREY scary",FST,4821
13136,"Painting of a woman in a white dress with her hands on the table",bart_1,4822
13137,"Love the colors and the way they all blend together",bart_2,4822
13138,"I like the way the colors are painted and the shapes look very realistic",t5_1,4822
13139,"I like the way the colors are used in this painting",t5_2,4822
13140,"the way the plate is looking&WHITE#LIGHTGREY#GREY#TAN#DARKGREY pleasing",FST,4822
13141,"Painting is boring because it looks like a child's drawing",bart_1,4823
